,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 20:04:00,-2.577777777777778,9.977777777777778,-2.4,0.7111111111111111,-0.7777777777777778,5.711111111111111,0.044444444444444446,-8.955555555555556,-16.844444444444445,37.888888888888886,-20.133333333333333,7.533333333333333
2020-09-23 20:05:00,-2.5555555555555554,10.133333333333333,-2.6444444444444444,0.8666666666666667,-0.6888888888888889,5.711111111111111,-0.06666666666666667,-8.866666666666667,-16.933333333333334,37.955555555555556,-20.133333333333333,7.666666666666667
2020-09-23 20:06:00,-2.488888888888889,10.28888888888889,-2.911111111111111,1.0,-0.6222222222222222,5.688888888888889,-0.17777777777777778,-8.755555555555556,-16.977777777777778,38.044444444444444,-20.155555555555555,7.7555555555555555
2020-09-23 20:07:00,-2.3777777777777778,10.444444444444445,-3.1777777777777776,1.1555555555555554,-0.5777777777777777,5.622222222222222,-0.26666666666666666,-8.644444444444444,-17.044444444444444,38.111111111111114,-20.155555555555555,7.888888888888889
2020-09-23 20:08:00,-2.2666666666666666,10.577777777777778,-3.4,1.3111111111111111,-0.5555555555555556,5.555555555555555,-0.35555555555555557,-8.533333333333333,-17.08888888888889,38.15555555555556,-20.2,8.066666666666666
2020-09-23 20:09:00,-2.2,10.688888888888888,-3.6222222222222222,1.4444444444444444,-0.5333333333333333,5.488888888888889,-0.4444444444444444,-8.466666666666667,-17.177777777777777,38.2,-20.22222222222222,8.244444444444444
2020-09-23 20:10:00,-2.1333333333333333,10.822222222222223,-3.8222222222222224,1.5777777777777777,-0.5111111111111111,5.377777777777778,-0.5555555555555556,-8.4,-17.288888888888888,38.22222222222222,-20.22222222222222,8.422222222222222
2020-09-23 20:11:00,-2.0444444444444443,10.955555555555556,-3.977777777777778,1.711111111111111,-0.5111111111111111,5.288888888888889,-0.6444444444444445,-8.333333333333334,-17.377777777777776,38.22222222222222,-20.2,8.577777777777778
2020-09-23 20:12:00,-1.9555555555555555,11.11111111111111,-4.088888888888889,1.8444444444444446,-0.5111111111111111,5.177777777777778,-0.6888888888888889,-8.244444444444444,-17.511111111111113,38.24444444444445,-20.22222222222222,8.755555555555556
2020-09-23 20:13:00,-1.8666666666666667,11.266666666666667,-4.2,1.9777777777777779,-0.4888888888888889,5.088888888888889,-0.7333333333333333,-8.133333333333333,-17.666666666666668,38.266666666666666,-20.266666666666666,8.88888888888889
2020-09-23 20:14:00,-1.7777777777777777,11.466666666666667,-4.288888888888889,2.1333333333333333,-0.4444444444444444,5.0,-0.7777777777777778,-8.0,-17.844444444444445,38.28888888888889,-20.31111111111111,9.0
2020-09-23 20:15:00,-1.6888888888888889,11.622222222222222,-4.377777777777778,2.2666666666666666,-0.4,4.911111111111111,-0.8444444444444444,-7.866666666666666,-18.0,38.333333333333336,-20.31111111111111,9.133333333333333
2020-09-23 20:16:00,-1.5777777777777777,11.755555555555556,-4.444444444444445,2.3777777777777778,-0.35555555555555557,4.844444444444444,-0.9111111111111111,-7.7555555555555555,-18.133333333333333,38.4,-20.333333333333332,9.266666666666667
2020-09-23 20:17:00,-1.4444444444444444,11.933333333333334,-4.511111111111111,2.488888888888889,-0.3111111111111111,4.777777777777778,-0.9555555555555556,-7.6,-18.244444444444444,38.44444444444444,-20.355555555555554,9.422222222222222
2020-09-23 20:18:00,-1.3333333333333333,12.088888888888889,-4.555555555555555,2.6,-0.24444444444444444,4.666666666666667,-1.0222222222222221,-7.444444444444445,-18.333333333333332,38.53333333333333,-20.377777777777776,9.577777777777778
2020-09-23 20:19:00,-1.2222222222222223,12.244444444444444,-4.6,2.688888888888889,-0.2,4.555555555555555,-1.1111111111111112,-7.266666666666667,-18.444444444444443,38.62222222222222,-20.4,9.688888888888888
2020-09-23 20:20:00,-1.1555555555555554,12.4,-4.644444444444445,2.8222222222222224,-0.1111111111111111,4.444444444444445,-1.2,-7.088888888888889,-18.57777777777778,38.733333333333334,-20.42222222222222,9.8
2020-09-23 20:21:00,-1.0666666666666667,12.555555555555555,-4.666666666666667,2.977777777777778,-0.022222222222222223,4.355555555555555,-1.3333333333333333,-6.888888888888889,-18.68888888888889,38.82222222222222,-20.42222222222222,9.866666666666667
2020-09-23 20:22:00,-1.0,12.755555555555556,-4.711111111111111,3.088888888888889,0.022222222222222223,4.222222222222222,-1.4666666666666666,-6.644444444444445,-18.77777777777778,38.888888888888886,-20.42222222222222,9.933333333333334
2020-09-23 20:23:00,-0.9333333333333333,12.977777777777778,-4.777777777777778,3.1555555555555554,0.06666666666666667,4.111111111111111,-1.6222222222222222,-6.355555555555555,-18.88888888888889,38.955555555555556,-20.42222222222222,9.955555555555556
2020-09-23 20:24:00,-0.8444444444444444,13.222222222222221,-4.866666666666666,3.2222222222222223,0.13333333333333333,3.977777777777778,-1.7777777777777777,-6.066666666666666,-19.0,39.022222222222226,-20.466666666666665,10.022222222222222
2020-09-23 20:25:00,-0.7111111111111111,13.422222222222222,-4.977777777777778,3.2666666666666666,0.2,3.8444444444444446,-1.9555555555555555,-5.777777777777778,-19.08888888888889,39.111111111111114,-20.511111111111113,10.088888888888889
2020-09-23 20:26:00,-0.5333333333333333,13.666666666666666,-5.133333333333334,3.2888888888888888,0.2222222222222222,3.7333333333333334,-2.1555555555555554,-5.533333333333333,-19.133333333333333,39.22222222222222,-20.57777777777778,10.11111111111111
2020-09-23 20:27:00,-0.37777777777777777,13.955555555555556,-5.288888888888889,3.3333333333333335,0.26666666666666666,3.6444444444444444,-2.3777777777777778,-5.333333333333333,-19.155555555555555,39.28888888888889,-20.644444444444446,10.133333333333333
2020-09-23 20:28:00,-0.2,14.222222222222221,-5.4222222222222225,3.3555555555555556,0.3333333333333333,3.511111111111111,-2.577777777777778,-5.111111111111111,-19.133333333333333,39.333333333333336,-20.68888888888889,10.11111111111111
2020-09-23 20:29:00,-0.044444444444444446,14.444444444444445,-5.555555555555555,3.3777777777777778,0.4222222222222222,3.4,-2.8,-4.888888888888889,-19.133333333333333,39.355555555555554,-20.711111111111112,10.133333333333333
2020-09-23 20:30:00,0.15555555555555556,14.688888888888888,-5.688888888888889,3.3777777777777778,0.4888888888888889,3.2888888888888888,-3.0,-4.644444444444445,-19.133333333333333,39.4,-20.755555555555556,10.133333333333333
2020-09-23 20:31:00,0.35555555555555557,14.88888888888889,-5.866666666666666,3.3333333333333335,0.5333333333333333,3.2222222222222223,-3.1777777777777776,-4.355555555555555,-19.11111111111111,39.44444444444444,-20.755555555555556,10.133333333333333
2020-09-23 20:32:00,0.5777777777777777,15.044444444444444,-6.022222222222222,3.2444444444444445,0.5777777777777777,3.1777777777777776,-3.311111111111111,-4.111111111111111,-19.08888888888889,39.53333333333333,-20.77777777777778,10.11111111111111
2020-09-23 20:33:00,0.7555555555555555,15.222222222222221,-6.155555555555556,3.1333333333333333,0.6444444444444445,3.111111111111111,-3.466666666666667,-3.8666666666666667,-19.11111111111111,39.6,-20.844444444444445,10.11111111111111
2020-09-23 20:34:00,0.8888888888888888,15.377777777777778,-6.266666666666667,3.022222222222222,0.7111111111111111,3.0444444444444443,-3.577777777777778,-3.6444444444444444,-19.177777777777777,39.666666666666664,-20.866666666666667,10.11111111111111
2020-09-23 20:35:00,1.0,15.488888888888889,-6.377777777777778,2.9555555555555557,0.8222222222222222,2.9555555555555557,-3.7111111111111112,-3.4,-19.244444444444444,39.75555555555555,-20.88888888888889,10.066666666666666
2020-09-23 20:36:00,1.1333333333333333,15.6,-6.511111111111111,2.911111111111111,0.9111111111111111,2.888888888888889,-3.8,-3.1333333333333333,-19.333333333333332,39.82222222222222,-20.933333333333334,9.977777777777778
2020-09-23 20:37:00,1.2444444444444445,15.666666666666666,-6.644444444444445,2.8666666666666667,0.9777777777777777,2.8444444444444446,-3.888888888888889,-2.8444444444444446,-19.4,39.888888888888886,-20.933333333333334,9.88888888888889
2020-09-23 20:38:00,1.3555555555555556,15.71111111111111,-6.7555555555555555,2.7777777777777777,1.0222222222222221,2.8444444444444446,-3.9555555555555557,-2.5555555555555554,-19.466666666666665,40.0,-20.977777777777778,9.822222222222223
2020-09-23 20:39:00,1.4666666666666666,15.777777777777779,-6.888888888888889,2.7111111111111112,1.0222222222222221,2.8444444444444446,-4.022222222222222,-2.2666666666666666,-19.488888888888887,40.111111111111114,-21.044444444444444,9.777777777777779
2020-09-23 20:40:00,1.6,15.844444444444445,-6.977777777777778,2.6222222222222222,1.0,2.888888888888889,-4.088888888888889,-1.9777777777777779,-19.533333333333335,40.2,-21.133333333333333,9.71111111111111
2020-09-23 20:41:00,1.6888888888888889,15.911111111111111,-7.088888888888889,2.533333333333333,0.9333333333333333,2.911111111111111,-4.155555555555556,-1.711111111111111,-19.555555555555557,40.266666666666666,-21.2,9.666666666666666
2020-09-23 20:42:00,1.8,15.933333333333334,-7.2,2.422222222222222,0.8666666666666667,2.911111111111111,-4.222222222222222,-1.4666666666666666,-19.57777777777778,40.31111111111111,-21.288888888888888,9.622222222222222
2020-09-23 20:43:00,1.8888888888888888,15.977777777777778,-7.333333333333333,2.311111111111111,0.8,2.911111111111111,-4.288888888888889,-1.2666666666666666,-19.6,40.31111111111111,-21.355555555555554,9.6
2020-09-23 20:44:00,1.9333333333333333,15.977777777777778,-7.488888888888889,2.1777777777777776,0.7333333333333333,2.911111111111111,-4.333333333333333,-1.0666666666666667,-19.6,40.333333333333336,-21.466666666666665,9.577777777777778
2020-09-23 20:45:00,1.9777777777777779,16.0,-7.622222222222222,2.022222222222222,0.6222222222222222,2.8666666666666667,-4.4222222222222225,-0.8666666666666667,-19.57777777777778,40.355555555555554,-21.57777777777778,9.555555555555555
2020-09-23 20:46:00,1.9777777777777779,15.977777777777778,-7.7555555555555555,1.8666666666666667,0.5333333333333333,2.8222222222222224,-4.555555555555555,-0.6888888888888889,-19.555555555555557,40.4,-21.666666666666668,9.511111111111111
2020-09-23 20:47:00,2.022222222222222,15.933333333333334,-7.888888888888889,1.711111111111111,0.4444444444444444,2.7555555555555555,-4.711111111111111,-0.4888888888888889,-19.511111111111113,40.46666666666667,-21.8,9.466666666666667
2020-09-23 20:48:00,2.088888888888889,15.911111111111111,-8.022222222222222,1.5555555555555556,0.35555555555555557,2.688888888888889,-4.911111111111111,-0.24444444444444444,-19.466666666666665,40.51111111111111,-21.91111111111111,9.444444444444445
2020-09-23 20:49:00,2.1777777777777776,15.911111111111111,-8.11111111111111,1.3777777777777778,0.26666666666666666,2.6222222222222222,-5.066666666666666,0.022222222222222223,-19.42222222222222,40.51111111111111,-22.022222222222222,9.422222222222222
2020-09-23 20:50:00,2.2444444444444445,15.911111111111111,-8.177777777777777,1.1777777777777778,0.2222222222222222,2.577777777777778,-5.222222222222222,0.3111111111111111,-19.377777777777776,40.53333333333333,-22.08888888888889,9.422222222222222
2020-09-23 20:51:00,2.311111111111111,15.955555555555556,-8.2,0.9777777777777777,0.2,2.511111111111111,-5.377777777777778,0.6,-19.333333333333332,40.53333333333333,-22.133333333333333,9.466666666666667
2020-09-23 20:52:00,2.3555555555555556,16.0,-8.266666666666667,0.7555555555555555,0.2,2.4444444444444446,-5.533333333333333,0.8666666666666667,-19.266666666666666,40.53333333333333,-22.177777777777777,9.466666666666667
2020-09-23 20:53:00,2.3777777777777778,16.022222222222222,-8.355555555555556,0.5111111111111111,0.2222222222222222,2.4,-5.666666666666667,1.1555555555555554,-19.22222222222222,40.55555555555556,-22.2,9.444444444444445
2020-09-23 20:54:00,2.4,16.044444444444444,-8.466666666666667,0.24444444444444444,0.2,2.3777777777777778,-5.777777777777778,1.4666666666666666,-19.155555555555555,40.62222222222222,-22.22222222222222,9.4
2020-09-23 20:55:00,2.4444444444444446,16.044444444444444,-8.555555555555555,0.022222222222222223,0.17777777777777778,2.3777777777777778,-5.888888888888889,1.7777777777777777,-19.066666666666666,40.666666666666664,-22.22222222222222,9.355555555555556
2020-09-23 20:56:00,2.4444444444444446,16.044444444444444,-8.688888888888888,-0.17777777777777778,0.17777777777777778,2.3777777777777778,-6.022222222222222,2.088888888888889,-18.977777777777778,40.733333333333334,-22.266666666666666,9.28888888888889
2020-09-23 20:57:00,2.4444444444444446,16.066666666666666,-8.844444444444445,-0.35555555555555557,0.2,2.3777777777777778,-6.155555555555556,2.3555555555555556,-18.88888888888889,40.8,-22.266666666666666,9.244444444444444
2020-09-23 20:58:00,2.4,16.133333333333333,-9.0,-0.5555555555555556,0.2,2.3555555555555556,-6.266666666666667,2.6444444444444444,-18.8,40.84444444444444,-22.244444444444444,9.2
2020-09-23 20:59:00,2.3555555555555556,16.177777777777777,-9.177777777777777,-0.8,0.17777777777777778,2.3777777777777778,-6.355555555555555,2.933333333333333,-18.666666666666668,40.888888888888886,-22.2,9.155555555555555
2020-09-23 21:00:00,2.2666666666666666,16.266666666666666,-9.333333333333334,-1.0222222222222221,0.13333333333333333,2.4,-6.4,3.1777777777777776,-18.555555555555557,40.91111111111111,-22.155555555555555,9.088888888888889
2020-09-23 21:01:00,2.1555555555555554,16.377777777777776,-9.511111111111111,-1.2444444444444445,0.13333333333333333,2.422222222222222,-6.444444444444445,3.422222222222222,-18.466666666666665,40.93333333333333,-22.066666666666666,9.022222222222222
2020-09-23 21:02:00,2.0,16.466666666666665,-9.666666666666666,-1.511111111111111,0.1111111111111111,2.4444444444444446,-6.466666666666667,3.6666666666666665,-18.42222222222222,40.955555555555556,-21.955555555555556,8.911111111111111
2020-09-23 21:03:00,1.8222222222222222,16.555555555555557,-9.8,-1.8,0.06666666666666667,2.511111111111111,-6.511111111111111,3.911111111111111,-18.4,40.955555555555556,-21.844444444444445,8.822222222222223
2020-09-23 21:04:00,1.6666666666666667,16.622222222222224,-9.911111111111111,-2.088888888888889,0.044444444444444446,2.577777777777778,-6.5777777777777775,4.155555555555556,-18.355555555555554,40.977777777777774,-21.733333333333334,8.755555555555556
2020-09-23 21:05:00,1.5333333333333334,16.68888888888889,-10.022222222222222,-2.422222222222222,-0.022222222222222223,2.6666666666666665,-6.6,4.4,-18.31111111111111,40.977777777777774,-21.644444444444446,8.71111111111111
2020-09-23 21:06:00,1.4,16.711111111111112,-10.177777777777777,-2.7555555555555555,-0.1111111111111111,2.7555555555555555,-6.622222222222222,4.6,-18.288888888888888,40.977777777777774,-21.57777777777778,8.688888888888888
2020-09-23 21:07:00,1.3111111111111111,16.711111111111112,-10.333333333333334,-3.088888888888889,-0.2,2.8444444444444446,-6.6,4.7555555555555555,-18.266666666666666,40.955555555555556,-21.533333333333335,8.71111111111111
2020-09-23 21:08:00,1.1777777777777778,16.711111111111112,-10.488888888888889,-3.3777777777777778,-0.3111111111111111,2.888888888888889,-6.555555555555555,4.888888888888889,-18.22222222222222,40.93333333333333,-21.444444444444443,8.733333333333333
2020-09-23 21:09:00,1.0666666666666667,16.68888888888889,-10.666666666666666,-3.6666666666666665,-0.4,2.933333333333333,-6.488888888888889,5.022222222222222,-18.155555555555555,40.93333333333333,-21.355555555555554,8.71111111111111
2020-09-23 21:10:00,0.9111111111111111,16.666666666666668,-10.822222222222223,-3.977777777777778,-0.5111111111111111,2.977777777777778,-6.4,5.133333333333334,-18.08888888888889,40.93333333333333,-21.22222222222222,8.71111111111111
2020-09-23 21:11:00,0.7111111111111111,16.622222222222224,-10.977777777777778,-4.288888888888889,-0.5777777777777777,2.977777777777778,-6.311111111111111,5.2444444444444445,-18.066666666666666,40.93333333333333,-21.08888888888889,8.71111111111111
2020-09-23 21:12:00,0.4888888888888889,16.555555555555557,-11.177777777777777,-4.6,-0.6444444444444445,2.977777777777778,-6.177777777777778,5.4,-18.044444444444444,40.955555555555556,-20.955555555555556,8.666666666666666
2020-09-23 21:13:00,0.26666666666666666,16.466666666666665,-11.377777777777778,-4.888888888888889,-0.7555555555555555,3.022222222222222,-6.022222222222222,5.555555555555555,-18.022222222222222,40.977777777777774,-20.822222222222223,8.666666666666666
2020-09-23 21:14:00,0.044444444444444446,16.42222222222222,-11.577777777777778,-5.133333333333334,-0.8666666666666667,3.088888888888889,-5.844444444444444,5.711111111111111,-18.0,41.022222222222226,-20.711111111111112,8.666666666666666
2020-09-23 21:15:00,-0.2222222222222222,16.377777777777776,-11.777777777777779,-5.355555555555555,-0.9555555555555556,3.1777777777777776,-5.666666666666667,5.844444444444444,-17.955555555555556,41.06666666666667,-20.57777777777778,8.688888888888888
2020-09-23 21:16:00,-0.4888888888888889,16.333333333333332,-11.977777777777778,-5.5777777777777775,-1.0222222222222221,3.2222222222222223,-5.466666666666667,5.977777777777778,-17.91111111111111,41.08888888888889,-20.488888888888887,8.688888888888888
2020-09-23 21:17:00,-0.7555555555555555,16.333333333333332,-12.177777777777777,-5.777777777777778,-1.1111111111111112,3.2444444444444445,-5.288888888888889,6.133333333333334,-17.91111111111111,41.06666666666667,-20.4,8.733333333333333
2020-09-23 21:18:00,-0.9777777777777777,16.288888888888888,-12.4,-5.977777777777778,-1.2222222222222223,3.2444444444444445,-5.088888888888889,6.266666666666667,-17.88888888888889,41.08888888888889,-20.266666666666666,8.755555555555556
2020-09-23 21:19:00,-1.1777777777777778,16.22222222222222,-12.622222222222222,-6.2,-1.3555555555555556,3.2,-4.888888888888889,6.4,-17.822222222222223,41.06666666666667,-20.155555555555555,8.755555555555556
2020-09-23 21:20:00,-1.4,16.177777777777777,-12.822222222222223,-6.466666666666667,-1.5333333333333334,3.2,-4.688888888888889,6.533333333333333,-17.733333333333334,41.044444444444444,-20.044444444444444,8.8
2020-09-23 21:21:00,-1.6444444444444444,16.133333333333333,-13.022222222222222,-6.777777777777778,-1.6888888888888889,3.2222222222222223,-4.511111111111111,6.666666666666667,-17.6,41.044444444444444,-19.91111111111111,8.866666666666667
2020-09-23 21:22:00,-1.8666666666666667,16.08888888888889,-13.222222222222221,-7.066666666666666,-1.8444444444444446,3.2,-4.333333333333333,6.822222222222222,-17.444444444444443,41.0,-19.77777777777778,8.933333333333334
2020-09-23 21:23:00,-2.088888888888889,16.044444444444444,-13.4,-7.311111111111111,-1.9777777777777779,3.1777777777777776,-4.133333333333334,7.0,-17.288888888888888,40.955555555555556,-19.644444444444446,8.955555555555556
2020-09-23 21:24:00,-2.311111111111111,15.955555555555556,-13.555555555555555,-7.6,-2.088888888888889,3.1555555555555554,-3.933333333333333,7.177777777777778,-17.177777777777777,40.888888888888886,-19.511111111111113,8.977777777777778
2020-09-23 21:25:00,-2.533333333333333,15.866666666666667,-13.755555555555556,-7.888888888888889,-2.1555555555555554,3.1333333333333333,-3.7333333333333334,7.355555555555555,-17.044444444444444,40.86666666666667,-19.377777777777776,9.044444444444444
2020-09-23 21:26:00,-2.7333333333333334,15.755555555555556,-13.955555555555556,-8.177777777777777,-2.1777777777777776,3.111111111111111,-3.577777777777778,7.5777777777777775,-16.91111111111111,40.84444444444444,-19.22222222222222,9.11111111111111
2020-09-23 21:27:00,-2.911111111111111,15.666666666666666,-14.177777777777777,-8.444444444444445,-2.2222222222222223,3.066666666666667,-3.4444444444444446,7.777777777777778,-16.77777777777778,40.8,-19.022222222222222,9.177777777777777
2020-09-23 21:28:00,-3.088888888888889,15.577777777777778,-14.4,-8.71111111111111,-2.2222222222222223,3.066666666666667,-3.3555555555555556,7.977777777777778,-16.622222222222224,40.77777777777778,-18.8,9.244444444444444
2020-09-23 21:29:00,-3.2666666666666666,15.488888888888889,-14.577777777777778,-9.0,-2.2222222222222223,3.088888888888889,-3.311111111111111,8.2,-16.444444444444443,40.71111111111111,-18.533333333333335,9.333333333333334
2020-09-23 21:30:00,-3.466666666666667,15.422222222222222,-14.8,-9.266666666666667,-2.1777777777777776,3.1333333333333333,-3.2222222222222223,8.4,-16.244444444444444,40.6,-18.266666666666666,9.4
2020-09-23 21:31:00,-3.6222222222222222,15.4,-15.0,-9.533333333333333,-2.1333333333333333,3.1777777777777776,-3.088888888888889,8.644444444444444,-16.044444444444444,40.51111111111111,-18.022222222222222,9.511111111111111
2020-09-23 21:32:00,-3.8222222222222224,15.377777777777778,-15.222222222222221,-9.777777777777779,-2.1333333333333333,3.2666666666666666,-2.9555555555555557,8.844444444444445,-15.866666666666667,40.44444444444444,-17.733333333333334,9.622222222222222
2020-09-23 21:33:00,-4.0,15.333333333333334,-15.444444444444445,-10.022222222222222,-2.1333333333333333,3.4,-2.8222222222222224,9.0,-15.733333333333333,40.37777777777778,-17.444444444444443,9.755555555555556
2020-09-23 21:34:00,-4.177777777777778,15.244444444444444,-15.688888888888888,-10.28888888888889,-2.1333333333333333,3.488888888888889,-2.7111111111111112,9.155555555555555,-15.6,40.355555555555554,-17.155555555555555,9.866666666666667
2020-09-23 21:35:00,-4.355555555555555,15.133333333333333,-15.911111111111111,-10.533333333333333,-2.1555555555555554,3.577777777777778,-2.577777777777778,9.28888888888889,-15.511111111111111,40.333333333333336,-16.91111111111111,9.933333333333334
2020-09-23 21:36:00,-4.555555555555555,15.0,-16.133333333333333,-10.777777777777779,-2.2,3.6666666666666665,-2.4444444444444446,9.4,-15.422222222222222,40.31111111111111,-16.666666666666668,9.977777777777778
2020-09-23 21:37:00,-4.7555555555555555,14.866666666666667,-16.31111111111111,-11.0,-2.2444444444444445,3.8,-2.3333333333333335,9.511111111111111,-15.377777777777778,40.28888888888889,-16.42222222222222,10.022222222222222
2020-09-23 21:38:00,-4.911111111111111,14.733333333333333,-16.511111111111113,-11.222222222222221,-2.311111111111111,3.933333333333333,-2.2222222222222223,9.622222222222222,-15.333333333333334,40.24444444444445,-16.2,10.088888888888889
2020-09-23 21:39:00,-5.044444444444444,14.6,-16.666666666666668,-11.444444444444445,-2.3333333333333335,4.044444444444444,-2.088888888888889,9.71111111111111,-15.311111111111112,40.17777777777778,-16.022222222222222,10.177777777777777
2020-09-23 21:40:00,-5.177777777777778,14.466666666666667,-16.844444444444445,-11.71111111111111,-2.3333333333333335,4.133333333333334,-1.9777777777777779,9.777777777777779,-15.311111111111112,40.111111111111114,-15.844444444444445,10.222222222222221
2020-09-23 21:41:00,-5.288888888888889,14.311111111111112,-17.0,-11.955555555555556,-2.3555555555555556,4.222222222222222,-1.8444444444444446,9.866666666666667,-15.311111111111112,40.0,-15.666666666666666,10.28888888888889
2020-09-23 21:42:00,-5.444444444444445,14.155555555555555,-17.133333333333333,-12.2,-2.4,4.333333333333333,-1.7333333333333334,10.0,-15.28888888888889,39.888888888888886,-15.511111111111111,10.333333333333334
2020-09-23 21:43:00,-5.555555555555555,13.955555555555556,-17.22222222222222,-12.4,-2.466666666666667,4.444444444444445,-1.6222222222222222,10.133333333333333,-15.244444444444444,39.82222222222222,-15.377777777777778,10.422222222222222
2020-09-23 21:44:00,-5.666666666666667,13.777777777777779,-17.333333333333332,-12.577777777777778,-2.533333333333333,4.555555555555555,-1.511111111111111,10.244444444444444,-15.244444444444444,39.77777777777778,-15.28888888888889,10.533333333333333
2020-09-23 21:45:00,-5.733333333333333,13.555555555555555,-17.466666666666665,-12.733333333333333,-2.577777777777778,4.622222222222222,-1.4,10.355555555555556,-15.222222222222221,39.71111111111111,-15.222222222222221,10.666666666666666
2020-09-23 21:46:00,-5.777777777777778,13.333333333333334,-17.555555555555557,-12.88888888888889,-2.6444444444444444,4.688888888888889,-1.288888888888889,10.466666666666667,-15.177777777777777,39.666666666666664,-15.155555555555555,10.777777777777779
2020-09-23 21:47:00,-5.8,13.133333333333333,-17.644444444444446,-13.044444444444444,-2.7333333333333334,4.733333333333333,-1.2,10.577777777777778,-15.11111111111111,39.6,-15.133333333333333,10.933333333333334
2020-09-23 21:48:00,-5.777777777777778,12.933333333333334,-17.733333333333334,-13.2,-2.8222222222222224,4.777777777777778,-1.0888888888888888,10.688888888888888,-15.044444444444444,39.51111111111111,-15.066666666666666,11.11111111111111
2020-09-23 21:49:00,-5.777777777777778,12.71111111111111,-17.822222222222223,-13.333333333333334,-2.933333333333333,4.8,-0.9777777777777777,10.8,-15.0,39.422222222222224,-14.977777777777778,11.28888888888889
2020-09-23 21:50:00,-5.7555555555555555,12.466666666666667,-17.91111111111111,-13.444444444444445,-3.0444444444444443,4.844444444444444,-0.8888888888888888,10.911111111111111,-14.911111111111111,39.333333333333336,-14.88888888888889,11.466666666666667
2020-09-23 21:51:00,-5.733333333333333,12.222222222222221,-17.977777777777778,-13.6,-3.111111111111111,4.866666666666666,-0.7555555555555555,11.066666666666666,-14.844444444444445,39.24444444444445,-14.777777777777779,11.644444444444444
2020-09-23 21:52:00,-5.711111111111111,12.0,-18.022222222222222,-13.71111111111111,-3.1555555555555554,4.933333333333334,-0.6444444444444445,11.222222222222221,-14.777777777777779,39.17777777777778,-14.644444444444444,11.8
2020-09-23 21:53:00,-5.688888888888889,11.733333333333333,-18.066666666666666,-13.844444444444445,-3.1555555555555554,5.0,-0.5333333333333333,11.355555555555556,-14.733333333333333,39.06666666666667,-14.555555555555555,12.0
2020-09-23 21:54:00,-5.688888888888889,11.444444444444445,-18.066666666666666,-13.955555555555556,-3.1777777777777776,5.066666666666666,-0.4444444444444444,11.466666666666667,-14.688888888888888,38.955555555555556,-14.422222222222222,12.222222222222221
2020-09-23 21:55:00,-5.644444444444445,11.155555555555555,-18.066666666666666,-14.066666666666666,-3.2,5.155555555555556,-0.37777777777777777,11.577777777777778,-14.666666666666666,38.84444444444444,-14.311111111111112,12.444444444444445
2020-09-23 21:56:00,-5.5777777777777775,10.88888888888889,-18.022222222222222,-14.133333333333333,-3.2444444444444445,5.266666666666667,-0.28888888888888886,11.71111111111111,-14.6,38.71111111111111,-14.2,12.71111111111111
2020-09-23 21:57:00,-5.466666666666667,10.6,-17.933333333333334,-14.222222222222221,-3.311111111111111,5.355555555555555,-0.24444444444444444,11.844444444444445,-14.511111111111111,38.6,-14.133333333333333,13.022222222222222
2020-09-23 21:58:00,-5.4,10.333333333333334,-17.822222222222223,-14.333333333333334,-3.3555555555555556,5.4,-0.2222222222222222,11.955555555555556,-14.422222222222222,38.51111111111111,-14.088888888888889,13.333333333333334
2020-09-23 21:59:00,-5.311111111111111,10.044444444444444,-17.711111111111112,-14.466666666666667,-3.422222222222222,5.444444444444445,-0.2222222222222222,12.066666666666666,-14.333333333333334,38.4,-14.044444444444444,13.622222222222222
